budget,genres,id,keywords,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count,Actor,Director,release_year,main_genre,popularity_log,original_language_fr,original_language_other,title_length,main_production_country_Canada,main_production_country_France,main_production_country_Germany,main_production_country_Other,main_production_country_United Kingdom,main_production_country_United States of America,main_production_country_Unknown,runtime_log,vote_count_log,budget_boxcox
25000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2140,paris,Kiss of the Dragon,16.936576,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""Immortal Entertainment"", ""id"": 973}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Quality Growth International Ltd."", ""id"": 73954}]",2001-07-06,64437847.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Kiss Fear Goodbye,6.4,298.0,Jet Li,Luc Besson,2001.0,Action,2.8868419799979192,False,False,18,,1.0,,,,,,4.59511985013459,5.700443573390687,454.8610637096236
25000000.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",12620,virgin,The House Bunny,25.838073,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Alta Loma Entertainment"", ""id"": 15636}]",2008-08-22,70442940.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"For the girls of ZETA house college life was no party, until Shelley showed up.",5.6,529.0,Anna Faris,Anna Faris,2008.0,Romance,3.2898215136989135,False,False,15,,,,,,1.0,,4.584967478670572,6.272877006546167,454.8610637096236
25000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14177,,Beauty Shop,5.625632,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2005-06-02,36351350.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Cut Above,5.4,115.0,Queen Latifah,Alfre Woodard,2005.0,Comedy,1.8909457635487703,False,False,11,,,,,,1.0,,4.663439094112067,4.7535901911063645,454.8610637096236
25000000.0,"[{""id"": 18, ""name"": ""Drama""}]",198185,baseball,Million Dollar Arm,17.312433,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",2014-05-09,38307627.0,124.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Sometimes to win, sometimes you have to change the game",6.6,259.0,Jon Hamm,Tom McCarthy,2014.0,Drama,2.907580228067521,False,False,18,,,,,,1.0,,4.8283137373023015,5.560681631015528,454.8610637096236
25000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",227156,dystopia,The Giver,53.811461,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Tonik Productions"", ""id"": 17145}, {""name"": ""Asis Productions"", ""id"": 53464}]",2014-08-11,66980456.0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Search for truth. Find freedom.,6.4,1798.0,Jeff Bridges,Jeff Bridges,2014.0,Drama,4.003899314422527,False,False,9,,,,,,1.0,,4.553876891600541,7.4949862339505335,454.8610637096236
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",10735,london england,What a Girl Wants,7.057765,"[{""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Gerber Pictures"", ""id"": 975}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Sloane Square Films"", ""id"": 67990}, {""name"": ""HSI Tomorrow Film"", ""id"": 67991}]",2003-03-27,51751835.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Trying to fit in. Born to stand out.,5.8,368.0,Amanda Bynes,Denise Di Novi,2003.0,Comedy,2.0866362227797306,False,False,17,,,,,,1.0,,4.663439094112067,5.910796644040527,444.0487885775556
17000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11351,father son relationship,Jeepers Creepers 2,19.045146,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Myriad Pictures"", ""id"": 738}, {""name"": ""Jeepers Creepers II"", ""id"": 53348}]",2003-08-08,63102666.0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He can taste your fear.,5.5,299.0,Ray Wise,Francis Ford Coppola,2003.0,Horror,2.9979870296798183,False,False,18,,,,,,1.0,,4.653960350157523,5.703782474656201,406.9460081846582
25000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10030,sex,Good Luck Chuck,21.729434,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Karz Entertainment"", ""id"": 4194}]",2007-09-21,59192128.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He has to break his curse before she breaks his heart.,5.5,444.0,Dane Cook,Matthew Barry,2007.0,Comedy,3.123660736542538,False,False,15,1.0,,,,,,,4.624972813284271,6.09807428216624,454.8610637096236
25000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10623,robbery,Cradle 2 the Grave,12.837116,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]",2003-02-28,56489558.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Mortal enemies make dangerous friends.,5.8,236.0,Jet Li,Joel Silver,2003.0,Action,2.6273545469721915,False,False,18,,,,,,1.0,,4.624972813284271,5.4680601411351315,454.8610637096236
25000000.0,"[{""id"": 18, ""name"": ""Drama""}]",590,london england,The Hours,20.953265,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]",2002-12-27,41597830.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The time to hide is over. The time to regret is gone. The time to live is now.,7.0,451.0,Nicole Kidman,Stephen Daldry,2002.0,Drama,3.088915875612039,False,False,9,,,,,,1.0,,4.74493212836325,6.113682179832232,454.8610637096236
20000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",9655,roommate,She's the Man,10.81439,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}]",2006-03-17,33889159.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If you wanna chase your dream, sometimes you gotta break the rules.",6.4,671.0,Amanda Bynes,Lauren Shuler Donner,2006.0,Comedy,2.469318280021226,False,False,13,,,,,,1.0,,4.663439094112067,6.51025834052315,426.49455785624946
25000000.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",1268,holiday,Mr. Bean's Holiday,27.683874,"[{""name"": ""Tiger Aspect Productions"", ""id"": 686}, {""name"": ""Working Title Films"", ""id"": 10163}]",2007-03-22,229736344.0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Disaster has a passport.,6.1,663.0,Rowan Atkinson,Tim Bevan,2007.0,Family,3.35633508331789,False,False,18,,,,,1.0,,,4.51085950651685,6.498282149476434,454.8610637096236
20000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",11237,snake,Anacondas: The Hunt for the Blood Orchid,9.855474,"[{""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Middle Fork Productions"", ""id"": 3803}]",2004-08-26,70992898.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,No tagline,4.9,199.0,Johnny Messner,Mark Warner,2004.0,Adventure,2.3846694688900283,False,False,40,,,,,,1.0,,4.584967478670572,5.298317366548036,426.49455785624946
25500000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",190955,,Blood Ties,12.756344,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""LGM Productions"", ""id"": 2490}, {""name"": ""Les Productions du Tr\u00e9sor"", ""id"": 2612}, {""name"": ""Mars Distribution"", ""id"": 2908}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Cin\u00e9+"", ""id"": 10611}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""France 3 Cinema"", ""id"": 16804}, {""name"": ""Caneo Films"", ""id"": 19690}, {""name"": ""Grisbi Productions"", ""id"": 32242}, {""name"": ""France 4"", ""id"": 33928}, {""name"": ""W9"", ""id"": 34774}, {""name"": ""Chi-Fou-Mi Productions"", ""id"": 34780}, {""name"": ""Treasure Company"", ""id"": 34782}]",2013-08-22,2415472.0,128.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Crime runs in the family.,6.0,171.0,Clive Owen,Avy Kaufman,2013.0,Thriller,2.6215000995268984,False,False,10,,1.0,,,,,,4.859812404361672,5.147494476813453,457.46706578584957
25000000.0,"[{""id"": 18, ""name"": ""Drama""}]",5123,date,August Rush,29.533437,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""CJ Entertainment"", ""id"": 7036}, {""name"": ""Southpaw Entertainment"", ""id"": 30131}]",2007-11-21,66122026.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An incredible journey moving at the speed of sound,7.1,797.0,Freddie Highmore,John Mathieson,2007.0,Drama,3.4188223782027176,False,False,11,,,,,,1.0,,4.74493212836325,6.682108597449809,454.8610637096236
30000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4518,duke,Elizabeth,14.179538,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]",1998-09-13,82150642.0,124.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Declared illegitimate aged 3. Tried for treason aged 21. Crowned Queen aged 25.,7.1,334.0,Cate Blanchett,Remi Adefarasin,1998.0,Drama,2.719948336721728,False,False,9,,,,,,1.0,,4.8283137373023015,5.814130531825066,479.4218529994081
25000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",11932,route 66,Bride of Chucky,14.340095,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Midwinter Productions Inc."", ""id"": 5550}]",1998-10-16,50671850.0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Chucky Gets Lucky.,5.5,350.0,Ed Gale,Peter Pau,1998.0,Horror,2.7304699888795168,False,False,15,1.0,,,,,,,4.499809670330265,5.860786223465865,454.8610637096236
25485000.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}]",11165,japan,Tora! Tora! Tora!,9.795985,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1970-01-26,29548291.0,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The incredible attack on Pearl Harbor.,6.9,147.0,Martin Balsam,Pembroke J. Herring,1970.0,History,2.3791743057513104,False,False,17,,,,1.0,,,,4.976733742420574,4.997212273764115,457.389418776306
25000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",6116,pop,Spice World,6.889437,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]",1997-12-19,100000000.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You say you want a revolution?,4.7,123.0,Victoria Beckham,Barnaby Thompson,1997.0,Adventure,2.0655247761647906,False,False,11,,,,,1.0,,,4.543294782270004,4.820281565605037,454.8610637096236
25000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",57431,babysitter,The Sitter,19.428994,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Rough House Pictures"", ""id"": 20848}]",2011-12-09,34942188.0,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Worst. Babysitter. Ever.,5.4,325.0,Sam Rockwell,Michael De Luca,2011.0,Comedy,3.016955166305341,False,False,10,,,,,,1.0,,4.442651256490317,5.786897381366708,454.8610637096236
23000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",21724,rap music,Dance Flick,7.326034,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}]",2009-05-22,51751835.0,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,4.7,71.0,Shoshana Bush,Lisa Beach,2009.0,Action,2.119387232358008,False,False,11,,,,,,1.0,,4.442651256490317,4.276666119016055,444.0487885775556
25000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",278,prison,The Shawshank Redemption,136.747729,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]",1994-09-23,28341469.0,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear can hold you prisoner. Hope can set you free.,8.5,8205.0,Tim Robbins,Thomas Newman,1994.0,Drama,4.925423961508737,False,False,24,,,,,,1.0,,4.962844630259907,9.012620873002131,454.8610637096236
21150000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9290,crocodile,Crocodile Dundee in Los Angeles,6.081772,"[{""name"": ""Bungalow Productions"", ""id"": 11600}, {""name"": ""Silver Lion Films"", ""id"": 11601}, {""name"": ""Vision View Entertainment"", ""id"": 11602}]",2001-04-12,39438674.0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He heard there was wildlife in L.A. He didn't know how wild.,4.7,146.0,Paul Hogan,Basil Poledouris,2001.0,Adventure,1.9575241588760677,False,False,31,,,,,,,,4.532599493153256,4.990432586778736,433.43243332257845
27000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",11543,sport,Kingpin,17.329269,"[{""name"": ""Motion Picture Corporation of America"", ""id"": 2090}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1996-07-04,25023434.0,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You wouldn't want to meet these pinheads in an alley.,6.7,244.0,Woody Harrelson,Christopher Greenbury,1996.0,Comedy,2.9084991810782084,False,False,7,,,,,,1.0,,4.736198448394496,5.501258210544727,465.07244659427766
25000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",284536,gambling,The Gambler,22.622453,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Closest to the Hole Productions"", ""id"": 8537}, {""name"": ""Leverage Entertainment"", ""id"": 8539}, {""name"": ""Chartoff-Winkler Productions"", ""id"": 12252}]",2014-12-25,39171130.0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The only way out is all in,5.7,543.0,Mark Wahlberg,Jon Brion,2014.0,Thriller,3.1621976580441324,False,False,11,,,,,,1.0,,4.718498871295094,6.298949246855942,454.8610637096236
25000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",152737,suicide,August: Osage County,20.561682,"[{""name"": ""Jean Doumanian Productions"", ""id"": 16280}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]",2013-12-26,74188937.0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Misery loves family,6.9,483.0,Meryl Streep,Gustavo Santaolalla,2013.0,Comedy,3.0709177578400975,False,False,20,,,,,,1.0,,4.804021044733257,6.182084906716632,454.8610637096236
25000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13374,sport,Ice Princess,13.288177,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Bridget Johnson Films"", ""id"": 19925}, {""name"": ""Skate Away Productions"", ""id"": 19926}]",2005-03-17,27645491.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.9,185.0,Michelle Trachtenberg,Meg Cabot,2005.0,Drama,2.6594324120753297,False,False,12,,,,,,1.0,,4.59511985013459,5.225746673713202,454.8610637096236
30000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",8976,new york,A Lot Like Love,19.212552,"[{""name"": ""Mile High Productions"", ""id"": 2976}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}]",2005-04-22,42886719.0,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's nothing better than a great romance... to ruin a perfectly good friendship.,6.5,318.0,Ashton Kutcher,Joseph Middleton,2005.0,Comedy,3.0063037975653457,False,False,15,,,,,,1.0,,4.68213122712422,5.765191102784844,479.4218529994081
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",319888,underdog,Eddie the Eagle,29.365851,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Saville Productions"", ""id"": 73620}]",2016-02-26,46152800.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,"Win or lose, always aim high",7.2,661.0,Taron Egerton,Matthew Vaughn,2016.0,Comedy,3.4133186546442955,False,False,15,,,1.0,,,,,4.672828834461906,6.495265555937008,444.0487885775556
25000000.0,"[{""id"": 18, ""name"": ""Drama""}]",9469,prison,He Got Game,10.232599,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1998-05-01,21567853.0,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The father, the son and the holy game.",6.7,134.0,Denzel Washington,Ellen Kuras,1998.0,Drama,2.4188201756335532,False,False,11,,,,,,1.0,,4.919980925828125,4.90527477843843,454.8610637096236
25000000.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",1909,sex addiction,Don Juan DeMarco,8.870614,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""American Zoetrope"", ""id"": 70}]",1994-10-01,22200000.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The story of the man who thought he was the greatest lover in the world... and the people who tried to cure him of it!,6.2,183.0,Johnny Depp,Francis Ford Coppola,1994.0,Romance,2.289562060223781,False,False,16,,,,,,1.0,,4.584967478670572,5.214935757608986,454.8610637096236
25000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",22971,based on novel,Dear John,19.402816,"[{""name"": ""Screen Gems"", ""id"": 3287}]",2010-02-04,114977104.0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love brought them together. Will fate tear them apart?,6.6,1262.0,Amanda Seyfried,Kara Lindstrom,2010.0,Drama,3.015672930539321,False,False,9,,,,,,1.0,,4.7535901911063645,7.141245122350491,454.8610637096236
25000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",34813,hospital,The Losers,24.903418,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]",2010-04-23,23580000.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Anyone Else Would Be Dead By Now.,6.2,515.0,Jeffrey Dean Morgan,James Vanderbilt,2010.0,Action,3.254374929110304,False,False,10,,,,,,1.0,,4.584967478670572,6.246106765481563,454.8610637096236
